price,source_url,seats,name,year,typeOfCar,condition,origin,km_driven,city,transmission,fuels
785000000,https://oto.com.vn/mua-ban-xe-toyota-fortuner-ha-nam/xe-27v-4x2-at-nam-san-xuat-2017-mau-den-nhap-khau-gia-chi-785-trieu-aidxc9102032,8," Toyota Fortuner 2.7V 4x2 2017 - 785 triệu
            ", 2017, SUV, Đã qua sử dụng, Nhập khẩu, 40.000 km, Hà Nam, Số tự động, Xăng
805000000,https://oto.com.vn/mua-ban-xe-toyota-corolla-cross-ha-noi/ban-18g-san-xuat-nam-2021-xe-nhap-aidxc10351802,5," Toyota Corolla Cross 1.8 G 2021 - 805 triệu
            ", 2021, SUV, Đã qua sử dụng, Nhập khẩu, 4.600 km, Hà Nội, Số tự động, Xăng
482000000,https://oto.com.vn/mua-ban-xe-toyota-vios-ha-noi/ban-e-cvt-san-xuat-nam-2019-mau-trang-aidxc10258037,5," Toyota Vios 1.5 E CVT 2019 - 482 triệu
            ", 2019, Sedan, Đã qua sử dụng, Trong nước, 22.000 km, Hà Nội, Số tự động, Xăng
465000000,https://oto.com.vn/mua-ban-xe-toyota-camry-ha-noi/ban-24g-san-xuat-2010-mau-den-chinh-chu-465-trieu-aidxc9096174,5," Toyota Camry 2.4G 2010 - 465 triệu
            ", 2010, Sedan, Đã qua sử dụng, Trong nước, 93.000 km, Hà Nội, Số tự động, Xăng
470000000,https://oto.com.vn/mua-ban-xe-toyota-yaris-ha-noi/ban-xe-13g-2015-mau-trang-xe-nhap-aid1xc3471223,5," Toyota Yaris 1.3G 2015 - 470 triệu
            ", 2015, Hatchback, Đã qua sử dụng, Nhập khẩu, 53.000 km, Hà Nội, Số tay, Xăng
245000000,https://oto.com.vn/mua-ban-xe-toyota-innova-dong-nai/ban-o-to-20g-san-xuat-nam-2008-mau-bac-aidxc10710879,7," Toyota Innova 2.0G 2008 - 245 triệu
            ", 2008, MPV, Đã qua sử dụng, Trong nước, 200.000 km, Đồng Nai, Số tự động, Xăng
317000000,https://oto.com.vn/mua-ban-xe-toyota-vios-ha-tinh/ban-g-at-san-xuat-nam-2012-mau-den-aidxc9437239,5," Toyota Vios 1.5G AT 2012 - 317 triệu
            ", 2012, Sedan, Đã qua sử dụng, Trong nước, 150.000 km, Hà Tĩnh, Số tự động, Xăng
380000000,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/can-ban-lai-xe-15e-mt-san-xuat-2019-aidxc10320588,5," Toyota Vios 1.5E MT 2019 - 380 triệu
            ", 2019, Sedan, Đã qua sử dụng, Trong nước, 86.000 km, Đồng Nai, Số tay, Xăng
578000000,https://oto.com.vn/mua-ban-xe-toyota-fortuner-lam-dong/can-ban-lai-xe-doi-2013-mau-bac-578tr-aid1xc3471137,7," Toyota Fortuner 2013 - 578 triệu
            ", 2013, SUV, Đã qua sử dụng, Trong nước, 91.000 km, Lâm Đồng, Số tay, Diesel
552000000,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/can-ban-gap-e-20l-san-xuat-nam-2019-mau-trang-552tr-aidxc9437466,8," Toyota Innova 2.0E 2019 - 552 triệu
            ", 2019, MPV, Đã qua sử dụng, Trong nước, 37.200 km, Tp.HCM, Số tay, Xăng
365000000,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-xe-20e-nam-2018-gia-chi-365-trieu-aidxc6846124,7," Toyota Innova 2.0E 2018 - 365 triệu
            ", 2018, SUV, Đã qua sử dụng, Trong nước, 180.000 km, Tp.HCM, Số tay, Xăng
360000000,https://oto.com.vn/mua-ban-xe-toyota-fortuner-ha-noi/ban-27v-4x4-at-nam-san-xuat-2010-mau-bac-so-tu-dong-aidxc6840601,7," Toyota Fortuner 2.7 V 4X4 AT 2010 - 360 triệu
            ", 2010, SUV, Đã qua sử dụng, Trong nước, 80.000 km, Hà Nội, Số tự động, Xăng
2390000000,https://oto.com.vn/mua-ban-xe-toyota-prado-ha-noi/can-ban-xe-27-vx-san-xuat-2019-mau-xam-xe-nhap-aidxc6840573,7," Toyota Prado VX 2.7L 2019 - 2 tỉ 390 triệu
            ", 2019, SUV, Đã qua sử dụng, Nhập khẩu, 30.000 km, Hà Nội, Số tự động, Xăng
530000000,https://oto.com.vn/mua-ban-xe-toyota-fortuner-tay-ninh/ban-25g-4x2mt-san-xuat-2011-mau-bac-gia-canh-tranh-aidxc10544579,7," Toyota Fortuner 2.5G 4x2MT 2011 - 530 triệu
            ", 2011, SUV, Đã qua sử dụng, Trong nước, 185.000 km, Tây Ninh, Số tay, Diesel
235000000,https://oto.com.vn/mua-ban-xe-toyota-innova-ha-noi/ban-xe-20g-nam-san-xuat-2010-mau-bac-chinh-chu-aidxc6835255,7," Toyota Innova 2.0G 2010 - 235 triệu
            ", 2010, MPV, Đã qua sử dụng, Trong nước, 105.000 km, Hà Nội, Số tay, Xăng
288000000,https://oto.com.vn/mua-ban-xe-toyota-camry-hcm/xe-24-g-san-xuat-2004-mau-den-aidxc10661697,5," Toyota Camry 2.4G 2004 - 288 triệu
            ", 2004, Sedan, Đã qua sử dụng, Trong nước, 90.000 km, Tp.HCM, Số tay, Xăng
190000000,https://oto.com.vn/mua-ban-xe-toyota-zace-vinh-phuc/ban-gl-nam-san-xuat-2005-aidxc10661786,7," Toyota Zace 2005 - 190 triệu
            ", 2005, SUV, Đã qua sử dụng, Trong nước, 140.000 km, Vĩnh Phúc, Số tay, Xăng
1219000000,https://oto.com.vn/mua-ban-xe-toyota-fortuner-hcm/can-ban-legender-24g-san-xuat-nam-2021-mau-trang-so-tu-dong-aidxc6835147,7," Toyota Fortuner 2.4 AT 4x2 Legender 2021 - 1 tỉ 219 triệu
            ", 2021, SUV, Đã qua sử dụng, Trong nước, 5.100 km, Tp.HCM, Số tự động, Diesel
315000000,https://oto.com.vn/mua-ban-xe-toyota-innova-dong-nai/can-ban-lai-xe-20v-nam-2008-mau-bac-aidxc10731409,8," Toyota Innova 2.0V 2008 - 315 triệu
            ", 2008, MPV, Đã qua sử dụng, Trong nước, 162.000 km, Đồng Nai, Số tự động, Xăng
565000000,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-ha-noi/can-ban-gap-18g-san-xuat-2016-aidxc10741408,5," Toyota Corolla Altis 1.8G 2016 - 565 triệu
            ", 2016, Sedan, Đã qua sử dụng, Trong nước, 76.000 km, Hà Nội, Số tự động, Xăng
272000000,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-20g-nam-san-xuat-2009-mau-bac-gia-chi-272-trieu-aidxc10741518,8," Toyota Innova 2.0G 2009 - 272 triệu
            ", 2009, MPV, Đã qua sử dụng, Trong nước, 150.000 km, Tp.HCM, Số tay, Xăng
7800000000,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-ha-noi/can-ban-at-nam-2020-mau-den-xuat-trung-dong-aid1xc3470220,7," Toyota Land Cruiser 5.7 V8 2020 - 7 tỉ 800 triệu
            ", 2020, SUV, Đã qua sử dụng, Nhập khẩu, 9.000 km, Hà Nội, Số tự động, Xăng
199900000,https://oto.com.vn/mua-ban-xe-toyota-vios-da-nang/can-ban-xe-at-nam-2009-mau-bac-gia-1999tr-aidxc8747244,5," Toyota Vios 1.5G AT 2009 - 199.9 triệu
            ", 2009, Sedan, Đã qua sử dụng, Trong nước, 15.000 km, Đà Nẵng, Số tự động, Xăng
230000000,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-bac-giang/ban-mt-san-xuat-nam-2007-mau-bac-aidxc8747177,5," Toyota Corolla Altis 1.8G MT 2007 - 230 triệu
            ", 2007, Sedan, Đã qua sử dụng, Trong nước, 16.000 km, Bắc Giang, Số tay, Xăng
99000000,https://oto.com.vn/mua-ban-xe-toyota-zace-ha-noi/can-ban-xe-dx-nam-san-xuat-2003-mau-xanh-gia-99tr-aidxc8741274,8," Toyota Zace 2003 - 99 triệu
            ", 2003, SUV, Đã qua sử dụng, Trong nước, 200.000 km, Hà Nội, Số tay, Xăng
176000000,https://oto.com.vn/mua-ban-xe-toyota-innova-binh-phuoc/ban-g-san-xuat-nam-2008-mau-bac-nhap-khau-aidxc8741177,8," Toyota Innova 2.0G 2008 - 176 triệu
            ", 2008, MPV, Đã qua sử dụng, Nhập khẩu, 130.000 km, Bình Phước, Số tay, Xăng
388000000,https://oto.com.vn/mua-ban-xe-toyota-fortuner-ha-noi/can-ban-lai-xe-27v-san-xuat-nam-2011-mau-xam-con-moi-gia-388tr-aidxc10126133,7," Toyota Fortuner 2.7 V 4X2 AT 2011 - 388 triệu
            ", 2011, SUV, Đã qua sử dụng, Trong nước, 90.000 km, Hà Nội, Số tự động, Xăng
340000000,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/xe-20e-mt-nam-2015-mau-trang-340-trieu-aidxc9377211,7," Toyota Innova 2.0E 2015 - 340 triệu
            ", 2015, MPV, Đã qua sử dụng, Trong nước, 122.222 km, Tp.HCM, Số tay, Xăng
578000000,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-hcm/ban-o-to-18-g-at-san-xuat-nam-2016-mau-den-aidxc9387213,5," Toyota Corolla Altis 1.8G AT 2016 - 578 triệu
            ", 2016, Sedan, Đã qua sử dụng, Trong nước, 5.000 km, Tp.HCM, Số tự động, Xăng
235000000,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-binh-duong/ban-xe-18mt-nam-2005-mau-nau-aidxc9397282,5," Toyota Corolla Altis 1.8G MT 2005 - 235 triệu
            ", 2005, Sedan, Đã qua sử dụng, Trong nước, 115.000 km, Bình Dương, Số tay, Xăng
285000000,https://oto.com.vn/mua-ban-xe-toyota-camry-hai-phong/can-ban-gap-24-nam-2004-mau-den-xe-nhap-aidxc9397652,5," Toyota Camry 2.4G 2004 - 285 triệu
            ", 2004, Sedan, Đã qua sử dụng, Nhập khẩu, 180.000 km, Hải Phòng, Số tay, Xăng
215000000,https://oto.com.vn/mua-ban-xe-toyota-camry-ha-noi/can-ban-gap-mt-san-xuat-nam-2001-gia-tot-aidxc6266140,5," Toyota Camry 2001 - 215 triệu
            ", 2001, Sedan, Đã qua sử dụng, Trong nước, 140.000 km, Hà Nội, Số tay, Xăng
745000000,https://oto.com.vn/mua-ban-xe-toyota-fortuner-nghe-an/ban-mt-nam-san-xuat-2017-mau-trang-aidxc8787562,7," Toyota Fortuner 2.4 MT 4x2 2017 - 745 triệu
            ", 2017, SUV, Đã qua sử dụng, Trong nước, 70.000 km, Nghệ An, Số tay, Diesel
505000000,https://oto.com.vn/mua-ban-xe-toyota-vios-ha-noi/ban-o-to-15g-nam-san-xuat-2019-mau-den-con-nhu-moi-xe-sieu-luot-chu-di-giu-gin-can-than-gia-canh-tranh-thu-tuc-sang-ten-nhanh-gon-aid1xc5754998,5," Toyota Vios 1.5G AT 2019 - 505 triệu
            ", 2019, Sedan, Đã qua sử dụng, Trong nước, 40.000 km, Hà Nội, Số tự động, Xăng
960000000,https://oto.com.vn/mua-ban-xe-toyota-avalon-hcm/ban-xe-at-san-xuat-nam-2010-mau-den-nhap-khau-nguyen-chiec-aidxc8805299,5," Toyota Avalon XL 3.5 2010 - 960 triệu
            ", 2010, Sedan, Đã qua sử dụng, Nhập khẩu, 68.000 km, Tp.HCM, Số tự động, Xăng
667000000,https://oto.com.vn/mua-ban-xe-toyota-sienna-hcm/can-ban-gap-35-le-san-xuat-nam-2008-xe-nhap-gia-canh-tranh-aidxc8805234,8," Toyota Sienna LE 3.5 AT FWD 2008 - 667 triệu
            ", 2008, Van/Minivan, Đã qua sử dụng, Nhập khẩu, 36.000 km, Tp.HCM, Số tự động, Xăng
255000000,https://oto.com.vn/mua-ban-xe-toyota-innova-binh-dinh/ban-g-san-xuat-nam-2007-mau-bac-aidxc10115922,8," Toyota Innova 2.0G 2007 - 255 triệu
            ", 2007, MPV, Đã qua sử dụng, Trong nước, 110.000 km, Bình Định, Số tay, Xăng
412000000,https://oto.com.vn/mua-ban-xe-toyota-vios-ha-noi/ban-e-san-xuat-2018-so-tu-dong-gia-412tr-aidxc9061192,5," Toyota Vios 1.5 E CVT 2018 - 412 triệu
            ", 2018, Sedan, Đã qua sử dụng, Trong nước, 75.000 km, Hà Nội, Số tự động, Xăng
525000000,https://oto.com.vn/mua-ban-xe-toyota-hilux-nghe-an/ban-o-to-e-mt-san-xuat-2016-mau-do-chinh-chu-gia-chi-525-trieu-aidxc8805172,5," Toyota Hilux 2.4E 4x2 MT 2016 - 525 triệu
            ", 2016, Pick-up Truck, Đã qua sử dụng, Trong nước, 70.000 km, Nghệ An, Số tay, Diesel
295000000,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-ha-noi/xe-18g-mt-nam-san-xuat-2009-mau-bac-aidxc9060143,5," Toyota Corolla Altis 1.8G MT 2009 - 295 triệu
            ", 2009, Sedan, Đã qua sử dụng, Trong nước, 110.000 km, Hà Nội, Số tay, Xăng
860000000,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-ha-noi/can-ban-xe-txl-27-nam-san-xuat-2009-nhap-khau-nguyen-chiec-xe-gia-dinh-aidxc8799403,7," Toyota Land Cruiser Prado TXL 2009 - 860 triệu
            ", 2009, SUV, Đã qua sử dụng, Nhập khẩu, 126.000 km, Hà Nội, Số tự động, Xăng
495000000,https://oto.com.vn/mua-ban-xe-toyota-vios-binh-duong/ban-xe-at-g-san-xuat-nam-2019-mau-bac-nhu-moi-aidxc8799338,5," Toyota Vios 1.5G AT 2019 - 495 triệu
            ", 2019, Sedan, Đã qua sử dụng, Trong nước, 14.000 km, Bình Dương, Số tự động, Xăng
339000000,https://oto.com.vn/mua-ban-xe-toyota-innova-ba-ria-vung-tau/ban-e-san-xuat-nam-2013-nhap-khau-con-moi-gia-tot-aidxc8799177,8," Toyota Innova 2.0E 2013 - 339 triệu
            ", 2013, MPV, Đã qua sử dụng, Nhập khẩu, 190.000 km, Bà Rịa Vũng Tàu, Số tay, Xăng
285000000,https://oto.com.vn/mua-ban-xe-toyota-wigo-binh-duong/can-ban-gap-mt-nam-san-xuat-2019-mau-do-xe-nhap-aidxc8793520,5," Toyota Wigo 1.2 G MT 2019 - 285 triệu
            ", 2019, Hatchback, Đã qua sử dụng, Nhập khẩu, 9.600 km, Bình Dương, Số tay, Xăng
756000000,https://oto.com.vn/mua-ban-xe-toyota-camry-tay-ninh/ban-xe-20-e-nam-san-xuat-2017-mau-den-xe-gia-dinh-aidxc9038460,5," Toyota Camry 2.0E 2017 - 756 triệu
            ", 2017, Sedan, Đã qua sử dụng, Trong nước, 92.000 km, Tây Ninh, Số tự động, Xăng
505000000,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-20e-nam-san-xuat-2018-mau-bac-aidxc9038323,8," Toyota Innova 2.0E 2018 - 505 triệu
            ", 2018, MPV, Đã qua sử dụng, Trong nước, 80.000 km, Tp.HCM, Số tay, Xăng
370000000,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/xe-san-xuat-2019-375tr-aidxc3401486,5," Toyota Vios 1.5E MT 2019 - 370 triệu
            ", 2019, Sedan, Đã qua sử dụng, Trong nước, 38.500 km, Đồng Nai, Số tay, Xăng
735000000,https://oto.com.vn/mua-ban-xe-toyota-hilux-ha-noi/ban-e-at-san-xuat-2021-mau-bac-nhap-khau-nguyen-chiec-con-moi-aidxc9925818,5," Toyota Hilux 2.4E 4×2 AT 2021 - 735 triệu
            ", 2021, Pick-up Truck, Đã qua sử dụng, Nhập khẩu, 22.000 km, Hà Nội, Số tự động, Diesel
500000000,https://oto.com.vn/mua-ban-xe-toyota-vios-hcm/can-ban-xe-15e-nam-san-xuat-2020-so-tu-dong-aidxc9925914,5," Toyota Vios 1.5 E CVT 2020 - 500 triệu
            ", 2020, Sedan, Đã qua sử dụng, Trong nước, 22.000 km, Tp.HCM, Số tự động, Xăng
320000000,https://oto.com.vn/mua-ban-xe-toyota-vios-binh-duong/can-ban-15e-san-xuat-nam-2017-mau-trang-320tr-aidxc9925965,5," Toyota Vios 1.5E MT 2017 - 320 triệu
            ", 2017, Sedan, Đã qua sử dụng, Trong nước, 87.012 km, Bình Dương, Số tay, Xăng
515000000,https://oto.com.vn/mua-ban-xe-toyota-innova-da-nang/ban-o-to-20e-nam-san-xuat-2018-mau-xam-xe-nhap-gia-tot-aidxc9935874,7," Toyota Innova 2.0E 2018 - 515 triệu
            ", 2018, MPV, Đã qua sử dụng, Nhập khẩu, 60.000 km, Đà Nẵng, Số tay, Xăng
325000000,https://oto.com.vn/mua-ban-xe-toyota-vios-hcm/ban-xe-e-san-xuat-nam-2016-mau-bac-325tr-aidxc9935972,5," Toyota Vios 1.5E MT 2016 - 325 triệu
            ", 2016, Sedan, Đã qua sử dụng, Trong nước, 102.000 km, Tp.HCM, Số tay, Xăng
699000000,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/can-ban-gap-20g-san-xuat-nam-2019-mau-trang-gia-canh-tranh-aidxc9936043,7," Toyota Innova 2.0G 2019 - 699 triệu
            ", 2019, MPV, Đã qua sử dụng, Trong nước, 32.000 km, Tp.HCM, Số tự động, Xăng
410000000,https://oto.com.vn/mua-ban-xe-toyota-vios-binh-duong/ban-o-to-nam-san-xuat-2018-gia-chi-410-trieu-aidxc9015409,5," Toyota Vios 1.5G AT 2018 - 410 triệu
            ", 2018, Sedan, Đã qua sử dụng, Trong nước, 52.300 km, Bình Dương, Số tự động, Xăng
385000000,https://oto.com.vn/mua-ban-xe-toyota-vios-hcm/can-ban-gap-15e-nam-san-xuat-2019-mau-trang-aidxc9945999,5," Toyota Vios 1.5E MT 2019 - 385 triệu
            ", 2019, Sedan, Đã qua sử dụng, Trong nước, 50.000 km, Tp.HCM, Số tay, Xăng
58000000,https://oto.com.vn/mua-ban-xe-toyota-camry-binh-duong/xe-20g-nam-1989-mau-den-xe-nhap-chinh-chu-58-trieu-aidxc10076482,5," Toyota Camry 2.0G 1989 - 58 triệu
            ", 1989, Sedan, Đã qua sử dụng, Nhập khẩu, 160.000 km, Bình Dương, Số tay, Xăng
980000000,https://oto.com.vn/mua-ban-xe-toyota-camry-hai-phong/can-ban-lai-xe-20-g-san-xuat-nam-2020-mau-trang-980tr-aidxc9056063,5," Toyota Camry 2.0G 2020 - 980 triệu
            ", 2020, Sedan, Đã qua sử dụng, Trong nước, 16.000 km, Hải Phòng, Số tự động, Xăng
289000000,https://oto.com.vn/mua-ban-xe-toyota-vios-ha-noi/ban-xe-mt-nam-2016-mau-ghi-vang-aidxc9056056,5," Toyota Vios 1.5E MT 2016 - 289 triệu
            ", 2016, Sedan, Đã qua sử dụng, Trong nước, 80.000 km, Hà Nội, Số tay, Xăng
595000000,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-ha-noi/ban-o-to-18g-san-xuat-nam-2017-mau-den-aidxc10086213,5," Toyota Corolla Altis 1.8G AT 2017 - 595 triệu
            ", 2017, Sedan, Đã qua sử dụng, Trong nước, 46.000 km, Hà Nội, Số tự động, Xăng
375000000,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-g-nam-2009-con-moi-gia-canh-tranh-aidxc9056046,7," Toyota Innova 2.0G 2009 - 375 triệu
            ", 2009, MPV, Đã qua sử dụng, Trong nước, 39.000 km, Tp.HCM, Số tay, Xăng
633000000,https://oto.com.vn/mua-ban-xe-toyota-camry-hcm/ban-25q-san-xuat-2013-gia-canh-tranh-aidxc9056020,5," Toyota Camry 2.5Q 2013 - 633 triệu
            ", 2013, Sedan, Đã qua sử dụng, Trong nước, 85.000 km, Tp.HCM, Số tự động, Xăng
250000000,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-o-to-20g-nam-2009-mau-bac-aidxc10086378,8," Toyota Innova 2.0G 2009 - 250 triệu
            ", 2009, MPV, Đã qua sử dụng, Trong nước, 120.000 km, Tp.HCM, Số tay, Xăng
525000000,https://oto.com.vn/mua-ban-xe-toyota-fortuner-hcm/ban-o-to-mt-san-xuat-2012-mau-bac-aidxc9057352,7," Toyota Fortuner 2.4 MT 4x2 2012 - 525 triệu
            ", 2012, Sedan, Đã qua sử dụng, Trong nước, 91.288 km, Tp.HCM, Số tay, Diesel
866000000,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-ha-noi/xe-tot-ban-o-to-txl-san-xuat-2009-gia-866tr-ho-tro-kiem-dinh-mien-phi-aidxc3472689,5," Toyota Land Cruiser Prado 2009 - 866 triệu
            ", 2009, SUV, Đã qua sử dụng, Nhập khẩu, 12.000 km, Hà Nội, Số tự động, Xăng
565000000,https://oto.com.vn/mua-ban-xe-toyota-fortuner-hcm/can-ban-24g-nam-san-xuat-2014-mau-den-con-moi-aidxc9955834,7," Toyota Fortuner 2.4G 4x2 AT  2014 - 565 triệu
            ", 2014, SUV, Đã qua sử dụng, Trong nước, 80.000 km, Tp.HCM, Số tự động, Xăng
398000000,https://oto.com.vn/mua-ban-xe-toyota-camry-an-giang/ban-24at-san-xuat-nam-2007-mau-den-chinh-chu-398-trieu-aidxc9057131,5," Toyota Camry LE 2.4 2007 - 398 triệu
            ", 2007, Sedan, Đã qua sử dụng, Trong nước, 201.160 km, An Giang, Số tự động, Xăng
365000000,https://oto.com.vn/mua-ban-xe-toyota-innova-quang-ngai/ban-nam-san-xuat-2014-mau-bac-nhap-khau-nguyen-chiec-gia-365tr-aidxc9057087,7," Toyota Innova 2.0E 2014 - 365 triệu
            ", 2014, MPV, Đã qua sử dụng, Nhập khẩu, 130.000 km, Quảng Ngãi, Số tay, Xăng
295000000,https://oto.com.vn/mua-ban-xe-toyota-vios-ha-noi/can-ban-xe-e-nam-san-xuat-2016-mau-den-gia-tot-aidxc9975875,5," Toyota Vios 1.5E MT 2016 - 295 triệu
            ", 2016, Sedan, Đã qua sử dụng, Trong nước, 86.000 km, Hà Nội, Số tay, Xăng
478000000,https://oto.com.vn/mua-ban-xe-toyota-yaris-hcm/can-ban-15g-nam-san-xuat-2016-mau-trang-nhap-khau-aidxc9975983,5," Toyota Yaris 1.5G 2016 - 478 triệu
            ", 2016, Hatchback, Đã qua sử dụng, Nhập khẩu, 27.000 km, Tp.HCM, Số tự động, Xăng
545000000,https://oto.com.vn/mua-ban-xe-toyota-fortuner-hcm/can-ban-xe-27v-san-xuat-nam-2013-mau-bac-con-moi-aidxc10025949,7," Toyota Fortuner 2.7 V 4X2 AT 2013 - 545 triệu
            ", 2013, SUV, Đã qua sử dụng, Trong nước, 98.000 km, Tp.HCM, Số tự động, Xăng
315000000,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-lam-dong/ban-san-xuat-nam-1997-mau-trang-xe-nhap-aidxc9056573,5," Toyota Land Cruiser 300 1997 - 315 triệu
            ", 1997, SUV, Đã qua sử dụng, Nhập khẩu, 42.000 km, Lâm Đồng, Số tay, Xăng
430000000,https://oto.com.vn/mua-ban-xe-toyota-innova-can-tho/ban-g-san-xuat-2013-mau-bac-gia-chi-430-trieu-aidxc9059453,8," Toyota Innova 2.0G 2013 - 430 triệu
            ", 2013, MPV, Đã qua sử dụng, Trong nước, 44.000 km, Cần Thơ, Số tự động, Xăng
1090000000,https://oto.com.vn/mua-ban-xe-toyota-camry-hcm/xe-25q-san-xuat-2019-mau-bac-xe-nhap-aidxc10056350,5," Toyota Camry 2.5Q 2019 - 1 tỉ 090 triệu
            ", 2019, Sedan, Đã qua sử dụng, Nhập khẩu, 38.000 km, Tp.HCM, Số tự động, Xăng
190000000,https://oto.com.vn/mua-ban-xe-toyota-innova-tay-ninh/ban-xe-20e-nam-2008-mau-bac-xe-nhap-aidxc10056789,8," Toyota Innova 2.0E 2008 - 190 triệu
            ", 2008, MPV, Đã qua sử dụng, Nhập khẩu, 200.000 km, Tây Ninh, Số tay, Xăng
400000000,https://oto.com.vn/mua-ban-xe-toyota-vios-tien-giang/ban-o-to-e-15-mt-nam-2019-mau-trang-gia-tot-aidxc10057103,5," Toyota Vios 1.5E MT 2019 - 400 triệu
            ", 2019, Sedan, Đã qua sử dụng, Trong nước, 112.000 km, Tiền Giang, Số tay, Xăng
370000000,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/ban-15e-mt-san-xuat-nam-2017-xe-gia-dinh-gia-370tr-aidxc9058905,5," Toyota Vios 1.5E MT 2017 - 370 triệu
            ", 2017, Sedan, Đã qua sử dụng, Trong nước, 107.000 km, Cần Thơ, Số tay, Xăng
65000000,https://oto.com.vn/mua-ban-xe-toyota-cressida-lam-dong/ban-xe-san-xuat-1993-nhap-khau-aidxc9058797,5," Toyota Cressida 1993 - 65 triệu
            ", 1993, Sedan, Đã qua sử dụng, Nhập khẩu, 100.000 km, Lâm Đồng, Số tay, Xăng
535000000,https://oto.com.vn/mua-ban-xe-toyota-fortuner-hcm/ban-27v-4x2-at-nam-2013-mau-bac-xe-nhap-con-moi-aidxc10046007,7," Toyota Fortuner 2.7 V 4X2 AT 2013 - 535 triệu
            ", 2013, SUV, Đã qua sử dụng, Nhập khẩu, 71.000 km, Tp.HCM, Số tự động, Xăng
615000000,https://oto.com.vn/mua-ban-xe-toyota-venza-da-nang/ban-o-to-35-nam-2009-mau-nau-nhap-khau-chinh-chu-aidxc10046116,8," Toyota Venza 3.5 AWD AT 2009 - 615 triệu
            ", 2009, CUV, Đã qua sử dụng, Nhập khẩu, 101.000 km, Đà Nẵng, Số tự động, Xăng
375000000,https://oto.com.vn/mua-ban-xe-toyota-vios-hcm/ban-o-to-mt-nam-2018-mau-trang-aidxc9060814,5," Toyota Vios 1.5E MT 2018 - 375 triệu
            ", 2018, Sedan, Đã qua sử dụng, Trong nước, 80.000 km, Tp.HCM, Số tay, Xăng
525000000,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-ha-noi/can-ban-lai-xe-20at-nam-san-xuat-2014-mau-nau-525tr-aidxc9060778,5," Toyota Corolla Altis 2.0 AT 2014 - 525 triệu
            ", 2014, Sedan, Đã qua sử dụng, Trong nước, 70.000 km, Hà Nội, Số tự động, Xăng
730000000,https://oto.com.vn/mua-ban-xe-toyota-fortuner-hcm/can-ban-gap-trd-san-xuat-nam-2016-mau-trang-con-moi-aidxc10015711,7," Toyota Fortuner 2.7V TRD 4x2 2016 - 730 triệu
            ", 2016, SUV, Đã qua sử dụng, Trong nước, 64.000 km, Tp.HCM, Số tự động, Xăng
520000000,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-g-nam-2015-mau-bac-aidxc9063045,8," Toyota Innova 2.0G 2015 - 520 triệu
            ", 2015, MPV, Đã qua sử dụng, Trong nước, 42.000 km, Tp.HCM, Số tự động, Xăng
380000000,https://oto.com.vn/mua-ban-xe-toyota-innova-dong-nai/ban-20e-san-xuat-nam-2014-mau-bac-nhap-khau-aidxc10015770,8," Toyota Innova 2.0E 2014 - 380 triệu
            ", 2014, MPV, Đã qua sử dụng, Nhập khẩu, 88.000 km, Đồng Nai, Số tay, Xăng
458000000,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-ha-noi/ban-20at-nam-2012-mau-bac-458-trieu-aidxc10015929,5," Toyota Corolla Altis 2.0 AT 2012 - 458 triệu
            ", 2012, Sedan, Đã qua sử dụng, Trong nước, 88.000 km, Hà Nội, Số tự động, Xăng
140000000,https://oto.com.vn/mua-ban-xe-toyota-vios-ha-noi/ban-o-to-mt-nam-2021-mau-trang-gia-canh-tranh-aidxc9062093,5," Toyota Vios 1.5E MT 2021 - 140 triệu
            ", 2021, Sedan, Đã qua sử dụng, Trong nước, 222.222 km, Hà Nội, Số tay, Xăng
